post_id,title,directory_id,level_id,user,description,excerpt,categories,locations,address_line_1,address_line_2,zip,latitude,longitude,map_icon_file,tags,images,videos,expiration_date,contact_email,claimable,file_upload,phone,event_date,additional_description,price,event_type,methods_of_payment,website,email,opening_hours
2061,"Lisatoni, Jean Esq",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Restaurants/Food &amp; Dining>Bakeries;Restaurants/Food &amp; Dining>Breakfast Restaurants;Restaurants/Food &amp; Dining>Snacks &amp; Desserts;United States>Maryland",,"2 W Scyene Rd #3 Baltimore Baltimore City MD",,21217,39.290386,-76.612190,w2dc-fa-cutlery,,00217_federalhillpark_1600x12008.jpg,,,,,,410-473-1708,"19.11.2014 00:00",,235,,1;6;7,http://www.lisatonijeanesq.com,idewar@dewar.com,
2063,"Ceramic Tile Sales Inc",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Restaurants/Food &amp; Dining>Cafes;Restaurants/Food &amp; Dining>Snacks &amp; Desserts;United States>New Jersey",,"62260 Park Stre Monroe Township Middlesex NJ",,8831,40.381046,-74.387779,w2dc-fa-cutlery,,ANM00708.jpg,,,,,,732-730-2692,"09.08.2014 00:00",,19,,1,http://www.ceramictilesalesinc.com,tegan.arceo@arceo.org,
2065,"Maiden Craft Inc",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Restaurants/Food &amp; Dining>Cocktail Lounges;Restaurants/Food &amp; Dining>Drinking Establishments;United States>Texas",,"3424 29th St Se Kerrville Kerr TX",,78028,30.047434,-99.140320,w2dc-fa-cutlery,,ANM00738.jpg,,,,,,830-258-2769,"17.09.2014 00:00",,99,,1;6;7,http://www.maidencraftinc.com,ruthann@hotmail.com,
2067,"Carriage House Cllsn Rpr Inc",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Restaurants/Food &amp; Dining>Drinking Establishments;United States>Illinois",,"35 E Main St #43 Elk Grove Village Cook IL",,60007,41.983501,-88.080170,w2dc-fa-cutlery,,Ferrari-F50-18.jpg,,,,,,847-519-5906,"02.11.2014 00:00",,100,,1,http://www.carriagehousecllsnrprinc.com,joni_breland@cox.net,
2069,"Video Workshop",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Shopping &amp; Shopping Services>Catalog &amp; Electronic Shopping;United States>New Jersey",,"7163 W Clark Rd Freehold Monmouth NJ",,7728,40.313049,-74.241913,w2dc-fa-shopping-cart,,Acura-RL-A-03-12808.jpg,,,,,,732-605-4781,"22.11.2014 00:00",,45.5,,1,http://www.videoworkshop.com,vrentfro@cox.net,
2071,"Fresno Tile Center Inc",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Shopping &amp; Shopping Services>Flowers &amp; Plants;Shopping &amp; Shopping Services>Specialty Stores;United States>Nebraska",,"21575 S Apple Creek Rd Omaha Douglas NE",,68124,41.189266,-96.052994,w2dc-fa-shopping-cart,,Acura-RSX-06-12808.jpg,,,,,,402-896-5943,"12.12.2014 00:00",,45.55,,1;6;7,http://www.fresnotilecenterinc.com,colette.kardas@yahoo.com,
2073,"Versatile Sash &#038; Woodwork",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Shopping &amp; Shopping Services>Kitchen &amp; Bath Products &amp; Supplies;United States>Virginia",,"747 Leonis Blvd Annandale Fairfax VA",,22003,38.830391,-77.196373,w2dc-fa-shopping-cart,,Hummer-H1-18.jpg,,,,,,703-221-5602,"03.04.2014 00:00",,125,,1,http://www.versatilesashwoodwork.com,malcolm_tromblay@cox.net,
2075,"Warner Electric Brk &#038; Cltch Co",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Sports clubs>Aikido;Shopping &amp; Shopping Services>Games &amp; Hobbies;Shopping &amp; Shopping Services>Specialty Stores;United States>Texas",,"13 Gunnison St Plano Collin TX",,75075,33.077911,-96.726013,w2dc-fa-bicycle,,MB-classic300SL-07-12808.jpg,,,,,,972-558-1665,"20.10.2015 00:00",,190,,1,http://www.warnerelectricbrkcltchco.com,ryan@cox.net,
2077,"New York Public Library",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Sports clubs>Aikido;Sports clubs>Dance;United States>New York",,"18 3rd Ave New York New York NY",,10016,40.730026,-73.989571,w2dc-fa-bicycle,,volvoroadtrain1kz8.jpg,,,,,,212-510-4633,"10.10.2015 00:00",,150,,1;6;7,http://www.newyorkpubliclibrary.com,jess.chaffins@chaffins.org,
2079,"Mccaleb, John A Esq",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Sports clubs>BMX Racing;United States>New York",,"62 W Austin St Syosset Nassau NY",,11791,40.822510,-73.479767,w2dc-fa-bicycle,,Pontiac-GTO-Ram04-12808.jpg,,,,,,516-816-1541,"05.06.2014 00:00",,110,,1;6;7,http://www.mccalebjohnaesq.com,sbourbon@yahoo.com,
2081,"United Oil Co Inc",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Travel &amp; Tourism>Bed &amp; Breakfast;United States>Florida",,"177 S Rider Trl #52 Crystal River Citrus FL",,34429,28.902479,-82.592598,w2dc-fa-plane,,valentines_day_371878.jpg,,,,,,352-598-8301,"07.10.2014 00:00",,90,,1;2;6;7,http://www.unitedoilcoinc.com,nickolas_juvera@cox.net,
2083,"Irving Foot Center",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Business Services;Construction>Real estate;United States>Indiana",,"2 W Mount Royal Ave Fortville Hancock IN",,46040,39.824993,-85.848625,w2dc-fa-bitcoin,,WO_SCN058.jpg,,,,,,317-542-6023,"23.06.2014 00:00",,115.5,,1;6;7,http://www.irvingfootcenter.com,gary_nunlee@nunlee.org,
2085,"Acme Supply Co",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"For sale>electronics;For sale>furniture;For sale>garage sale;Shopping &amp; Shopping Services>Music;For sale>sporting;United States>Missouri",,"1953 Telegraph Rd Saint Joseph Buchanan MO",,64504,39.757942,-94.836540,w2dc-fa-paypal,,flower_falls8.jpg,,,,,,816-557-9673,"30.04.2014 00:00",,60,,1;6;7,http://www.acmesupplyco.com,diane@cox.net,
2087,"Mcrae, James L",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Construction;United States>Mississippi",,"63517 Dupont St Jackson Hinds MS",,39211,32.373032,-90.126099,w2dc-fa-wrench,,Armies-of-Exigo8.jpg,,,,,,601-234-9632,"25.02.2013 00:00",,11,,1;2;6;7,"http://www.mcraejamesl.com>view our site",roslyn.chavous@chavous.org,
2089,"Mcgraths Seafood",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Finance>Banks;Transportation;United States>Texas",,"5 E Truman Rd Abilene Taylor TX",,79602,32.496647,-99.734894,w2dc-fa-line-chart,,Js-Volcano-2_8.jpg,,,,,,325-869-2649,"12.12.2014 00:00",,123,,1;2;6;7,http://www.mcgrathsseafood.com,glory@yahoo.com,
2091,"Kummerer, J Michael Esq",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Education;Finance>Security Brokers &amp; Dealers;United States>California",,"251 Park Ave #979 Saratoga Santa Clara CA",,95070,37.318371,-121.992432,w2dc-fa-pencil-square-o,,waterfall0058.jpg,,,,,,408-805-4309,"19.11.2014 00:00",,55,,1;6;7,http://www.kummererjmichaelesq.com,rasheeda@aol.com,
2093,"Stoffer, James M Jr",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Community Services>Events;Travel &amp; Tourism>Hotels &amp; Motels;Shopping &amp; Shopping Services>Music;United States>New Jersey",,"43496 Commercial Dr #29 Cherry Hill Camden NJ",,8003,39.924683,-75.038338,w2dc-fa-comment,,Shane66-Odrasti_maleni8.jpg,,,,,,856-312-2629,"09.08.2014 00:00",,110,,1;2;6;7,http://www.stofferjamesmjr.com,alpha@yahoo.com,
2095,"North Central Fl Sfty Cncl",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Real Estate>Agencies;United States>California",,"2184 Worth St Hayward Alameda CA",,94545,37.632988,-122.089409,w2dc-fa-building,,archangel8li8.jpg,,,,,,510-974-8671,"17.09.2014 00:00",,20,,1;2;6;7,http://www.northcentralflsftycncl.com,refugia.jacobos@jacobos.com,
2097,"Fiorucci Foods Usa Inc",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Construction>Real estate;United States>Florida",,"50126 N Plankinton Ave Longwood Seminole FL",,32750,28.703053,-81.338402,w2dc-fa-wrench,,Gnome8.jpg,,,,,,407-538-5106,"02.11.2014 00:00",,30,,0;1;6;7,http://www.fioruccifoodsusainc.com,shawnda.yori@yahoo.com,
2099,"Sign All",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Health &amp; Medical>Clinics;Transportation;United States>Wyoming",,"38773 Gravois Ave Cheyenne Laramie WY",,82001,41.120190,-104.770920,w2dc-fa-ambulance,,Mmmm_Summer_by_Tengman8.jpg,,,,,,307-403-1488,"22.11.2014 00:00",,29.99,,1;4;6;7,http://www.signall.com,mdelasancha@hotmail.com,
2101,"Sammys Steak Den",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Finance>Banks;Business Services;Business Services>Pet;United States>New York",,"16452 Greenwich St Garden City Nassau NY",,11530,40.699745,-73.614555,w2dc-fa-line-chart,,3D-Didgital-0858.jpg,,,,,,516-393-9967,"12.12.2014 00:00",,35.5,,1,"http://www.sammyssteakden.com>view our site",gilma_liukko@gmail.com,
2103,"Dobscha, Stephen F Esq",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Shopping &amp; Shopping Services>Catalog &amp; Electronic Shopping;United States>Wisconsin",,"40 Cambridge Ave Madison Dane WI",,53715,43.106628,-89.368439,w2dc-fa-shopping-cart,,3D-Didgital-0688.jpg,,,,,,608-967-7194,"03.04.2014 00:00",,50,,1;6;7,"http://www.dobschastephenfesq.com>view our site",jgabisi@hotmail.com,
2105,"Morgan Custom Homes",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Finance>Security Brokers &amp; Dealers;United States>New Jersey",,"20113 4th Ave E Kearny Hudson NJ",,7032,40.679050,-74.102173,w2dc-fa-line-chart,,3D-Didgital-0438.jpg,,,,,,201-431-2989,"20.10.2015 00:00",,120,,1,http://www.morgancustomhomes.com,lili.paskin@cox.net,
2107,"Olsen Payne &#038; Company",1,1,1,"Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.",,"Construction>Real estate;United States>Pennsylvania",,"6 Ridgewood Center Dr Old Forge Lackawanna PA",,18518,41.374996,-75.738617,w2dc-fa-wrench,,satellitefusion1gc8.jpg,,,,,,570-648-3035,"10.10.2015 00:00",,250,,1;6;7,http://www.olsenpaynecompany.com,loren.asar@aol.com,
2109,"Cowan &#038; Kelly",1,1,1,"The Cowan & Kelly law firm has been providing general legal services to the Bucks County Community for over 23 years. Cowan & Kelly emphasizes its personal service to the client. The partners, William M. Cowan, Jr., Esq. and Michael P. Kelly, Esq. are lifelong Bucks County residents. Bill and Mike have been partners since 1985.

Cowan & Kelly distinguishes itself from many law firms because of its personal commitment to the client. Your case is professionally handled by either Mr....

The Cowan & Kelly law firm has been providing general legal services to the Bucks County Community for over 23 years. Cowan & Kelly emphasizes its personal service to the client. The partners, William M. Cowan, Jr., Esq. and Michael P. Kelly, Esq. are lifelong Bucks County residents. Bill and Mike have been partners since 1985.

Cowan & Kelly distinguishes itself from many law firms because of its personal commitment to the client. Your case is professionally handled by either Mr. Cowan or Mr. Kelly, not dealt to an associate or a paralegal. The secretarial staff has an average of eighteen years experience with the firm. Cowan and Kelly Attorneys pride themselves on providing sound common sense legal advice and counsel at reasonable rates.

Consider the following: 
 Comfort Level - Are you comfortable telling the lawyer personal information? Does the lawyer seem interested in solving your problem? 
 Credentials - How long has the lawyer been in practice? Has the lawyer worked on other cases similar to yours? 
 Cost - How are the lawyer's fees structured - hourly or flat fee? Can the lawyer estimate the cost of your case? 
 City - Is the lawyer's office conveniently located?<br />",,"Business Services;Community Services;United States>California",,"469 Outwater Ln San Diego San Diego CA",,92126,32.715328,-117.157257,w2dc-fa-bitcoin,,212_10248.jpg,,,,,,858-617-7834,"05.06.2014 00:00",,500,,1,http://www.cowankelly.com,dorothy@cox.net,
